ordernumber,orderdate,status,productcode,productline,quantityordered,priceeach,total_price,sales,tva_estime,country,dealsize,month
10276,2004-08-02,Shipped,S32_4485,Motorcycles,38,100.0,3800.0,4304.64,504.64,USA,Medium,8
10285,2004-08-27,Shipped,S32_4485,Motorcycles,26,100.0,2600.0,2600.26,0.26,USA,Small,8
10299,2004-09-30,Shipped,S32_4485,Motorcycles,38,100.0,3800.0,4382.16,582.16,Finland,Medium,9
10309,2004-10-15,Shipped,S32_4485,Motorcycles,50,84.7,4235.0,4235.0,0.0,Norway,Medium,10
10319,2004-11-03,Shipped,S32_4485,Motorcycles,22,100.0,2200.0,2626.8,426.8,USA,Small,11
10331,2004-11-17,Shipped,S32_4485,Motorcycles,32,100.0,3200.0,5026.56,1826.56,USA,Medium,11
10341,2004-11-24,Shipped,S32_4485,Motorcycles,31,71.02,2201.62,2201.62,0.0,Austria,Small,11
10355,2004-12-07,Shipped,S32_4485,Motorcycles,40,100.0,4000.0,4326.8,326.8,Spain,Medium,12
10365,2005-01-07,Shipped,S32_4485,Motorcycles,22,100.0,2200.0,3425.18,1225.18,USA,Medium,1
10375,2005-02-03,Shipped,S32_4485,Motorcycles,41,100.0,4100.0,4701.88,601.88,France,Medium,2
10390,2005-03-04,Shipped,S32_4485,Motorcycles,45,48.98,2204.1,2204.1,0.0,USA,Small,3
10403,2005-04-08,Shipped,S32_4485,Motorcycles,45,100.0,4500.0,5189.4,689.4,UK,Medium,4
10106,2003-02-17,Shipped,S50_1341,Vintage Cars,39,40.15,1565.85,1565.85,0.0,Italy,Small,2
10120,2003-04-29,Shipped,S50_1341,Vintage Cars,49,50.62,2480.3799999999997,2480.38,0.0,Australia,Small,4
10133,2003-06-27,Shipped,S50_1341,Vintage Cars,27,50.19,1355.1299999999999,1355.13,0.0,Spain,Small,6
10143,2003-08-10,Shipped,S50_1341,Vintage Cars,34,36.66,1246.4399999999998,1246.44,0.0,USA,Small,8
10156,2003-10-08,Shipped,S50_1341,Vintage Cars,20,41.02,820.4000000000001,820.4,0.0,Spain,Small,10
10168,2003-10-28,Shipped,S50_1341,Vintage Cars,48,51.93,2492.64,2492.64,0.0,USA,Small,10
10199,2003-12-01,Shipped,S50_1341,Vintage Cars,29,38.4,1113.6,1113.6,0.0,USA,Small,12
10210,2004-01-12,Shipped,S50_1341,Vintage Cars,43,41.02,1763.8600000000001,1763.86,0.0,Japan,Small,1
10223,2004-02-20,Shipped,S50_1341,Vintage Cars,41,46.26,1896.6599999999999,1896.66,0.0,Australia,Small,2
10235,2004-04-02,Shipped,S50_1341,Vintage Cars,41,35.35,1449.3500000000001,1449.35,0.0,Canada,Small,4
10250,2004-05-11,Shipped,S50_1341,Vintage Cars,36,51.93,1869.48,1869.48,0.0,USA,Small,5
10262,2004-06-24,Cancelled,S50_1341,Vintage Cars,49,37.97,1860.53,1860.53,0.0,Spain,Small,6
10275,2004-07-23,Shipped,S50_1341,Vintage Cars,38,45.39,1724.82,1724.82,0.0,France,Small,7
10284,2004-08-21,Shipped,S50_1341,Vintage Cars,33,51.93,1713.69,1713.69,0.0,Norway,Small,8
10296,2004-09-15,Shipped,S50_1341,Vintage Cars,26,48.44,1259.44,1259.44,0.0,Germany,Small,9
10308,2004-10-15,Shipped,S50_1341,Vintage Cars,47,43.64,2051.08,2051.08,0.0,USA,Small,10
10316,2004-11-01,Shipped,S50_1341,Vintage Cars,34,47.57,1617.38,1617.38,0.0,UK,Small,11
10328,2004-11-12,Shipped,S50_1341,Vintage Cars,34,51.93,1765.62,1765.62,0.0,Italy,Small,11
10340,2004-11-24,Shipped,S50_1341,Vintage Cars,40,50.62,2024.8,2024.8,0.0,Spain,Small,11
10353,2004-12-04,Shipped,S50_1341,Vintage Cars,40,82.21,3288.3999999999996,3288.4,0.0,USA,Medium,12
10361,2004-12-17,Shipped,S50_1341,Vintage Cars,33,82.59,2725.4700000000003,2725.47,0.0,Australia,Small,12
10375,2005-02-03,Shipped,S50_1341,Vintage Cars,49,65.8,3224.2,3224.2,0.0,France,Medium,2
10388,2005-03-03,Shipped,S50_1341,Vintage Cars,27,100.0,2700.0,3211.38,511.38,USA,Medium,3
10398,2005-03-30,Shipped,S50_1341,Vintage Cars,49,36.66,1796.34,1796.34,0.0,France,Small,3
10401,2005-04-03,On Hold,S50_1341,Vintage Cars,56,35.35,1979.6000000000001,1979.6,0.0,USA,Small,4
10416,2005-05-10,Shipped,S50_1341,Vintage Cars,37,51.93,1921.41,1921.41,0.0,Italy,Small,5
10104,2003-01-31,Shipped,S50_1392,Trucks and Buses,33,100.0,3300.0,3705.24,405.24,Spain,Medium,1
10115,2003-04-04,Shipped,S50_1392,Trucks and Buses,27,100.0,2700.0,2843.91,143.91,USA,Small,4
10127,2003-06-03,Shipped,S50_1392,Trucks and Buses,46,100.0,4600.0,6176.42,1576.42,USA,Medium,6
10141,2003-08-01,Shipped,S50_1392,Trucks and Buses,44,100.0,4400.0,5500.44,1100.44,Finland,Medium,8
10151,2003-09-21,Shipped,S50_1392,Trucks and Buses,26,100.0,2600.0,3220.1,620.1,Finland,Medium,9
10165,2003-10-22,Shipped,S50_1392,Trucks and Buses,48,94.92,4556.16,4556.16,0.0,Singapore,Medium,10
10176,2003-11-06,Shipped,S50_1392,Trucks and Buses,23,100.0,2300.0,3114.89,814.89,Italy,Medium,11
10184,2003-11-14,Shipped,S50_1392,Trucks and Buses,45,100.0,4500.0,4948.2,448.2,Spain,Medium,11
10195,2003-11-25,Shipped,S50_1392,Trucks and Buses,49,100.0,4900.0,5161.17,261.17,USA,Medium,11
10207,2003-12-09,Shipped,S50_1392,Trucks and Buses,28,94.92,2657.76,2657.76,0.0,USA,Small,12
10220,2004-02-12,Shipped,S50_1392,Trucks and Buses,37,100.0,3700.0,3983.05,283.05,Ireland,Medium,2
10230,2004-03-15,Shipped,S50_1392,Trucks and Buses,34,100.0,3400.0,3974.94,574.94,Germany,Medium,3
10246,2004-05-05,Shipped,S50_1392,Trucks and Buses,22,100.0,2200.0,2928.42,728.42,Spain,Small,5
10259,2004-06-15,Shipped,S50_1392,Trucks and Buses,29,100.0,2900.0,3054.57,154.57,Singapore,Medium,6
10271,2004-07-20,Shipped,S50_1392,Trucks and Buses,34,98.39,3345.26,3345.26,0.0,USA,Medium,7
10282,2004-08-20,Shipped,S50_1392,Trucks and Buses,38,100.0,3800.0,4310.72,510.72,USA,Medium,8
10292,2004-09-08,Shipped,S50_1392,Trucks and Buses,41,100.0,4100.0,4983.14,883.14,USA,Medium,9
10305,2004-10-13,Shipped,S50_1392,Trucks and Buses,42,100.0,4200.0,4618.32,418.32,USA,Medium,10
10314,2004-10-22,Shipped,S50_1392,Trucks and Buses,28,100.0,2800.0,3403.12,603.12,Denmark,Medium,10
10325,2004-11-05,Shipped,S50_1392,Trucks and Buses,38,100.0,3800.0,5190.42,1390.42,Norway,Medium,11
10336,2004-11-20,Shipped,S50_1392,Trucks and Buses,23,100.0,2300.0,3141.57,841.57,France,Medium,11
10350,2004-12-02,Shipped,S50_1392,Trucks and Buses,31,71.4,2213.4,2213.4,0.0,Spain,Small,12
10359,2004-12-15,Shipped,S50_1392,Trucks and Buses,46,100.0,4600.0,4896.7,296.7,France,Medium,12
10371,2005-01-23,Shipped,S50_1392,Trucks and Buses,48,56.55,2714.3999999999996,2714.4,0.0,USA,Small,1
10383,2005-02-22,Shipped,S50_1392,Trucks and Buses,29,100.0,2900.0,3087.05,187.05,Spain,Medium,2
10395,2005-03-17,Shipped,S50_1392,Trucks and Buses,46,100.0,4600.0,5692.96,1092.96,France,Medium,3
10412,2005-05-03,Shipped,S50_1392,Trucks and Buses,26,100.0,2600.0,3460.86,860.86,Spain,Medium,5
10425,2005-05-31,In Process,S50_1392,Trucks and Buses,18,100.0,1800.0,1895.94,95.94,France,Small,5
10104,2003-01-31,Shipped,S50_1514,Trains,32,53.31,1705.92,1705.92,0.0,Spain,Small,1
10117,2003-04-16,Shipped,S50_1514,Trains,21,49.21,1033.41,1033.41,0.0,Singapore,Small,4
10127,2003-06-03,Shipped,S50_1514,Trains,46,69.12,3179.5200000000004,3179.52,0.0,USA,Medium,6
10142,2003-08-08,Shipped,S50_1514,Trains,42,49.79,2091.18,2091.18,0.0,USA,Small,8
10153,2003-09-28,Shipped,S50_1514,Trains,31,57.41,1779.7099999999998,1779.71,0.0,Spain,Small,9
10165,2003-10-22,Shipped,S50_1514,Trains,38,66.78,2537.64,2537.64,0.0,Singapore,Small,10
10176,2003-11-06,Shipped,S50_1514,Trains,38,64.44,2448.72,2448.72,0.0,Italy,Small,11
10185,2003-11-14,Shipped,S50_1514,Trains,20,48.62,972.4,972.4,0.0,USA,Small,11
10196,2003-11-26,Shipped,S50_1514,Trains,46,62.09,2856.1400000000003,2856.14,0.0,USA,Small,11
10208,2004-01-02,Shipped,S50_1514,Trains,30,65.61,1968.3,1968.3,0.0,France,Small,1
10220,2004-02-12,Shipped,S50_1514,Trains,30,68.54,2056.2000000000003,2056.2,0.0,Ireland,Small,2
10230,2004-03-15,Shipped,S50_1514,Trains,43,52.14,2242.02,2242.02,0.0,Germany,Small,3
10247,2004-05-05,Shipped,S50_1514,Trains,49,63.85,3128.65,3128.65,0.0,Finland,Medium,5
10272,2004-07-20,Shipped,S50_1514,Trains,43,56.82,2443.26,2443.26,0.0,USA,Small,7
10282,2004-08-20,Shipped,S50_1514,Trains,37,66.78,2470.86,2470.86,0.0,USA,Small,8
10292,2004-09-08,Shipped,S50_1514,Trains,35,55.07,1927.45,1927.45,0.0,USA,Small,9
10306,2004-10-14,Shipped,S50_1514,Trains,34,60.34,2051.56,2051.56,0.0,UK,Small,10
10314,2004-10-22,Shipped,S50_1514,Trains,38,61.51,2337.38,2337.38,0.0,Denmark,Small,10
10325,2004-11-05,Shipped,S50_1514,Trains,44,100.0,4400.0,5932.96,1532.96,Norway,Medium,11
10337,2004-11-21,Shipped,S50_1514,Trains,21,100.0,2100.0,2296.77,196.77,USA,Small,11
10350,2004-12-02,Shipped,S50_1514,Trains,44,100.0,4400.0,6490.88,2090.88,Spain,Medium,12
10359,2004-12-15,Shipped,S50_1514,Trains,25,64.93,1623.2500000000002,1623.25,0.0,France,Small,12
10372,2005-01-26,Shipped,S50_1514,Trains,24,58.58,1405.92,1405.92,0.0,Japan,Small,1
10383,2005-02-22,Shipped,S50_1514,Trains,38,60.06,2282.28,2282.28,0.0,Spain,Small,2
10395,2005-03-17,Shipped,S50_1514,Trains,45,100.0,4500.0,8977.05,4477.05,France,Large,3
10413,2005-05-05,Shipped,S50_1514,Trains,51,63.85,3256.35,3256.35,0.0,USA,Medium,5
10108,2003-03-03,Shipped,S50_4713,Motorcycles,34,82.99,2821.66,2821.66,0.0,Philippines,Small,3
10121,2003-05-07,Shipped,S50_4713,Motorcycles,44,74.85,3293.3999999999996,3293.4,0.0,France,Medium,5
10135,2003-07-02,Shipped,S50_4713,Motorcycles,44,96.0,4224.0,4224.0,0.0,USA,Medium,7
10145,2003-08-25,Shipped,S50_4713,Motorcycles,38,81.36,3091.68,3091.68,0.0,USA,Medium,8
10159,2003-10-10,Shipped,S50_4713,Motorcycles,31,71.6,2219.6,2219.6,0.0,USA,Small,10
10169,2003-11-04,Shipped,S50_4713,Motorcycles,48,80.55,3866.3999999999996,3866.4,0.0,Australia,Medium,11
10180,2003-11-11,Shipped,S50_4713,Motorcycles,21,93.56,1964.76,1964.76,0.0,France,Small,11
10190,2003-11-19,Shipped,S50_4713,Motorcycles,40,66.72,2668.8,2668.8,0.0,Spain,Small,11
10211,2004-01-15,Shipped,S50_4713,Motorcycles,40,80.55,3222.0,3222.0,0.0,France,Medium,1
10224,2004-02-21,Shipped,S50_4713,Motorcycles,50,77.29,3864.5000000000005,3864.5,0.0,France,Medium,2
10237,2004-04-05,Shipped,S50_4713,Motorcycles,20,68.34,1366.8000000000002,1366.8,0.0,USA,Small,4
10252,2004-05-26,Shipped,S50_4713,Motorcycles,48,72.41,3475.68,3475.68,0.0,France,Medium,5
10264,2004-06-30,Shipped,S50_4713,Motorcycles,47,89.5,4206.5,4206.5,0.0,USA,Medium,6
10276,2004-08-02,Shipped,S50_4713,Motorcycles,21,70.78,1486.38,1486.38,0.0,USA,Small,8
10285,2004-08-27,Shipped,S50_4713,Motorcycles,39,78.92,3077.88,3077.88,0.0,USA,Medium,8
10299,2004-09-30,Shipped,S50_4713,Motorcycles,44,80.55,3544.2,3544.2,0.0,Finland,Medium,9
10309,2004-10-15,Shipped,S50_4713,Motorcycles,28,88.68,2483.04,2483.04,0.0,Norway,Small,10
10319,2004-11-03,Shipped,S50_4713,Motorcycles,45,77.29,3478.05,3478.05,0.0,USA,Medium,11
10331,2004-11-17,Shipped,S50_4713,Motorcycles,20,100.0,2000.0,3657.8,1657.8,USA,Medium,11
10341,2004-11-24,Shipped,S50_4713,Motorcycles,38,100.0,3800.0,4682.36,882.36,Austria,Medium,11
10356,2004-12-09,Shipped,S50_4713,Motorcycles,26,100.0,2600.0,3937.7,1337.7,France,Medium,12
10365,2005-01-07,Shipped,S50_4713,Motorcycles,44,100.0,4400.0,4984.32,584.32,USA,Medium,1
10375,2005-02-03,Shipped,S50_4713,Motorcycles,49,100.0,4900.0,5406.66,506.66,France,Medium,2
10390,2005-03-04,Shipped,S50_4713,Motorcycles,22,100.0,2200.0,3491.18,1291.18,USA,Medium,3
10403,2005-04-08,Shipped,S50_4713,Motorcycles,31,68.34,2118.54,2118.54,0.0,UK,Small,4
10105,2003-02-11,Shipped,S700_1138,Ships,41,70.67,2897.4700000000003,2897.47,0.0,Denmark,Small,2
10119,2003-04-28,Shipped,S700_1138,Ships,25,76.67,1916.75,1916.75,0.0,Austria,Small,4
10129,2003-06-12,Shipped,S700_1138,Ships,31,60.0,1860.0,1860.0,0.0,UK,Small,6
10142,2003-08-08,Shipped,S700_1138,Ships,41,64.0,2624.0,2624.0,0.0,USA,Small,8
10153,2003-09-28,Shipped,S700_1138,Ships,43,64.67,2780.81,2780.81,0.0,Spain,Small,9
10167,2003-10-23,Cancelled,S700_1138,Ships,43,75.34,3239.6200000000003,3239.62,0.0,Sweden,Medium,10
10177,2003-11-07,Shipped,S700_1138,Ships,24,76.0,1824.0,1824.0,0.0,Spain,Small,11
10185,2003-11-14,Shipped,S700_1138,Ships,21,54.0,1134.0,1134.0,0.0,USA,Small,11
10197,2003-11-26,Shipped,S700_1138,Ships,23,64.67,1487.41,1487.41,0.0,Spain,Small,11
10208,2004-01-02,Shipped,S700_1138,Ships,38,74.67,2837.46,2837.46,0.0,France,Small,1
10222,2004-02-19,Shipped,S700_1138,Ships,31,62.67,1942.77,1942.77,0.0,USA,Small,2
10233,2004-03-29,Shipped,S700_1138,Ships,36,70.67,2544.12,2544.12,0.0,USA,Small,3
10248,2004-05-07,Cancelled,S700_1138,Ships,36,71.34,2568.2400000000002,2568.24,0.0,USA,Small,5
10261,2004-06-17,Shipped,S700_1138,Ships,34,62.0,2108.0,2108.0,0.0,Canada,Small,6
10273,2004-07-21,Shipped,S700_1138,Ships,21,65.34,1372.14,1372.14,0.0,Belgium,Small,7
10283,2004-08-20,Shipped,S700_1138,Ships,45,78.67,3540.15,3540.15,0.0,Canada,Medium,8
10295,2004-09-10,Shipped,S700_1138,Ships,26,75.34,1958.8400000000001,1958.84,0.0,USA,Small,9
10306,2004-10-14,Shipped,S700_1138,Ships,50,54.0,2700.0,2700.0,0.0,UK,Small,10
10315,2004-10-29,Shipped,S700_1138,Ships,41,62.0,2542.0,2542.0,0.0,France,Small,10
10326,2004-11-09,Shipped,S700_1138,Ships,39,60.0,2340.0,2340.0,0.0,Sweden,Small,11
10339,2004-11-23,Shipped,S700_1138,Ships,22,100.0,2200.0,2816.44,616.44,Japan,Small,11
10350,2004-12-02,Shipped,S700_1138,Ships,46,76.67,3526.82,3526.82,0.0,Spain,Medium,12
10373,2005-01-31,Shipped,S700_1138,Ships,44,100.0,4400.0,4627.92,227.92,Finland,Medium,1
10385,2005-02-28,Shipped,S700_1138,Ships,25,77.34,1933.5,1933.5,0.0,USA,Small,2
10396,2005-03-23,Shipped,S700_1138,Ships,39,66.67,2600.13,2600.13,0.0,USA,Small,3
10414,2005-05-06,On Hold,S700_1138,Ships,37,71.34,2639.58,2639.58,0.0,USA,Small,5
10106,2003-02-17,Shipped,S700_1691,Planes,31,100.0,3100.0,3312.97,212.97,Italy,Medium,2
10120,2003-04-29,Shipped,S700_1691,Planes,47,82.21,3863.87,3863.87,0.0,Australia,Medium,4
10133,2003-06-27,Shipped,S700_1691,Planes,24,77.64,1863.3600000000001,1863.36,0.0,Spain,Small,6
10143,2003-08-10,Shipped,S700_1691,Planes,36,100.0,3600.0,3945.96,345.96,USA,Medium,8
10156,2003-10-08,Shipped,S700_1691,Planes,48,100.0,4800.0,4954.08,154.08,Spain,Medium,10
10168,2003-10-28,Shipped,S700_1691,Planes,28,98.65,2762.2000000000003,2762.2,0.0,USA,Small,10
10199,2003-12-01,Shipped,S700_1691,Planes,48,83.12,3989.76,3989.76,0.0,USA,Medium,12
10210,2004-01-12,Shipped,S700_1691,Planes,21,78.55,1649.55,1649.55,0.0,Japan,Small,1
10223,2004-02-20,Shipped,S700_1691,Planes,25,100.0,2500.0,2534.75,34.75,Australia,Small,2
10235,2004-04-02,Shipped,S700_1691,Planes,25,100.0,2500.0,2580.25,80.25,Canada,Small,4
10250,2004-05-11,Shipped,S700_1691,Planes,31,91.34,2831.54,2831.54,0.0,USA,Small,5
10262,2004-06-24,Cancelled,S700_1691,Planes,40,84.03,3361.2,3361.2,0.0,Spain,Medium,6
10275,2004-07-23,Shipped,S700_1691,Planes,32,89.51,2864.32,2864.32,0.0,France,Small,7
10284,2004-08-21,Shipped,S700_1691,Planes,24,83.12,1994.88,1994.88,0.0,Norway,Small,8
10296,2004-09-15,Shipped,S700_1691,Planes,42,100.0,4200.0,4296.6,96.6,Germany,Medium,9
10308,2004-10-15,Shipped,S700_1691,Planes,21,100.0,2100.0,2224.95,124.95,USA,Small,10
10316,2004-11-01,Shipped,S700_1691,Planes,34,82.21,2795.14,2795.14,0.0,UK,Small,11
10328,2004-11-12,Shipped,S700_1691,Planes,27,100.0,2700.0,2762.1,62.1,Italy,Small,11
10340,2004-11-24,Shipped,S700_1691,Planes,30,88.6,2658.0,2658.0,0.0,Spain,Small,11
10353,2004-12-04,Shipped,S700_1691,Planes,39,100.0,3900.0,5043.87,1143.87,USA,Medium,12
10361,2004-12-17,Shipped,S700_1691,Planes,20,60.54,1210.8,1210.8,0.0,Australia,Small,12
10375,2005-02-03,Shipped,S700_1691,Planes,37,81.87,3029.19,3029.19,0.0,France,Medium,2
10388,2005-03-03,Shipped,S700_1691,Planes,46,100.0,4600.0,10066.6,5466.6,USA,Large,3
10398,2005-03-30,Shipped,S700_1691,Planes,47,87.69,4121.43,4121.43,0.0,France,Medium,3
10401,2005-04-03,On Hold,S700_1691,Planes,11,100.0,1100.0,1135.31,35.31,USA,Small,4
10416,2005-05-10,Shipped,S700_1691,Planes,23,91.34,2100.82,2100.82,0.0,Italy,Small,5
10105,2003-02-11,Shipped,S700_1938,Ships,29,70.15,2034.3500000000001,2034.35,0.0,Denmark,Small,2
10117,2003-04-16,Shipped,S700_1938,Ships,38,79.68,3027.84,3027.84,0.0,Singapore,Medium,4
10128,2003-06-06,Shipped,S700_1938,Ships,32,97.0,3104.0,3104.0,0.0,Spain,Medium,6
10142,2003-08-08,Shipped,S700_1938,Ships,43,84.01,3612.4300000000003,3612.43,0.0,USA,Medium,8
10153,2003-09-28,Shipped,S700_1938,Ships,31,87.48,2711.88,2711.88,0.0,Spain,Small,9
10166,2003-10-21,Shipped,S700_1938,Ships,29,100.0,2900.0,3013.97,113.97,USA,Medium,10
10177,2003-11-07,Shipped,S700_1938,Ships,31,88.34,2738.54,2738.54,0.0,Spain,Small,11
10185,2003-11-14,Shipped,S700_1938,Ships,30,94.4,2832.0,2832.0,0.0,USA,Small,11
10196,2003-11-26,Shipped,S700_1938,Ships,50,94.4,4720.0,4720.0,0.0,USA,Medium,11
10208,2004-01-02,Shipped,S700_1938,Ships,40,80.55,3222.0,3222.0,0.0,France,Medium,1
10221,2004-02-18,Shipped,S700_1938,Ships,23,97.0,2231.0,2231.0,0.0,Belgium,Small,2
10232,2004-03-20,Shipped,S700_1938,Ships,26,88.34,2296.84,2296.84,0.0,UK,Small,3
10248,2004-05-07,Cancelled,S700_1938,Ships,40,100.0,4000.0,4157.2,157.2,USA,Medium,5
10273,2004-07-21,Shipped,S700_1938,Ships,21,100.0,2100.0,2146.2,46.2,Belgium,Small,7
10282,2004-08-20,Shipped,S700_1938,Ships,43,86.61,3724.23,3724.23,0.0,USA,Medium,8
10293,2004-09-09,Shipped,S700_1938,Ships,29,71.89,2084.81,2084.81,0.0,Italy,Small,9
10306,2004-10-14,Shipped,S700_1938,Ships,38,91.81,3488.78,3488.78,0.0,UK,Medium,10
10314,2004-10-22,Shipped,S700_1938,Ships,23,76.22,1753.06,1753.06,0.0,Denmark,Small,10
10327,2004-11-10,Resolved,S700_1938,Ships,20,100.0,2000.0,3469.2,1469.2,Denmark,Medium,11
10337,2004-11-21,Shipped,S700_1938,Ships,36,70.3,2530.7999999999997,2530.8,0.0,USA,Small,11
10350,2004-12-02,Shipped,S700_1938,Ships,28,100.0,2800.0,2924.32,124.32,Spain,Small,12
10372,2005-01-26,Shipped,S700_1938,Ships,44,100.0,4400.0,4496.8,96.8,Japan,Medium,1
10384,2005-02-23,Shipped,S700_1938,Ships,49,100.0,4900.0,6397.44,1497.44,USA,Medium,2
10397,2005-03-28,Shipped,S700_1938,Ships,32,80.55,2577.6,2577.6,0.0,France,Small,3
10414,2005-05-06,On Hold,S700_1938,Ships,34,100.0,3400.0,3533.62,133.62,USA,Medium,5
10106,2003-02-17,Shipped,S700_2047,Ships,30,100.0,3000.0,3177.3,177.3,Italy,Medium,2
10119,2003-04-28,Shipped,S700_2047,Ships,29,94.14,2730.06,2730.06,0.0,Austria,Small,4
10131,2003-06-16,Shipped,S700_2047,Ships,22,85.99,1891.78,1891.78,0.0,USA,Small,6
10143,2003-08-10,Shipped,S700_2047,Ships,26,100.0,2600.0,2612.48,12.48,USA,Small,8
10155,2003-10-06,Shipped,S700_2047,Ships,32,91.43,2925.76,2925.76,0.0,Finland,Small,10
10167,2003-10-23,Cancelled,S700_2047,Ships,29,100.0,2900.0,2940.02,40.02,Sweden,Small,10
10178,2003-11-08,Shipped,S700_2047,Ships,34,96.86,3293.24,3293.24,0.0,France,Medium,11
10186,2003-11-14,Shipped,S700_2047,Ships,24,99.57,2389.68,2389.68,0.0,UK,Small,11
10197,2003-11-26,Shipped,S700_2047,Ships,24,90.52,2172.48,2172.48,0.0,Spain,Small,11
10209,2004-01-09,Shipped,S700_2047,Ships,33,88.71,2927.43,2927.43,0.0,USA,Small,1
10222,2004-02-19,Shipped,S700_2047,Ships,26,100.0,2600.0,2659.54,59.54,USA,Small,2
10249,2004-05-08,Shipped,S700_2047,Ships,40,95.95,3838.0,3838.0,0.0,USA,Medium,5
10262,2004-06-24,Cancelled,S700_2047,Ships,44,94.14,4142.16,4142.16,0.0,Spain,Medium,6
10274,2004-07-21,Shipped,S700_2047,Ships,24,90.52,2172.48,2172.48,0.0,USA,Small,7
10283,2004-08-20,Shipped,S700_2047,Ships,20,94.14,1882.8,1882.8,0.0,Canada,Small,8
10296,2004-09-15,Shipped,S700_2047,Ships,34,100.0,3400.0,3477.86,77.86,Germany,Medium,9
10307,2004-10-14,Shipped,S700_2047,Ships,34,97.76,3323.84,3323.84,0.0,USA,Medium,10
10316,2004-11-01,Shipped,S700_2047,Ships,45,93.24,4195.8,4195.8,0.0,UK,Medium,11
10328,2004-11-12,Shipped,S700_2047,Ships,41,100.0,4100.0,4156.58,56.58,Italy,Medium,11
10339,2004-11-23,Shipped,S700_2047,Ships,55,71.25,3918.75,3918.75,0.0,Japan,Medium,11
10352,2004-12-03,Shipped,S700_2047,Ships,23,100.0,2300.0,2352.67,52.67,USA,Small,12
10361,2004-12-17,Shipped,S700_2047,Ships,24,45.39,1089.3600000000001,1089.36,0.0,Australia,Small,12
10373,2005-01-31,Shipped,S700_2047,Ships,32,84.41,2701.12,2701.12,0.0,Finland,Small,1
10386,2005-03-01,Resolved,S700_2047,Ships,29,85.76,2487.04,2487.04,0.0,Spain,Small,3
10398,2005-03-30,Shipped,S700_2047,Ships,36,100.0,3600.0,3910.32,310.32,France,Medium,3
10400,2005-04-01,Shipped,S700_2047,Ships,46,87.8,4038.7999999999997,4038.8,0.0,USA,Medium,4
10415,2005-05-09,Disputed,S700_2047,Ships,32,95.95,3070.4,3070.4,0.0,Australia,Medium,5
10106,2003-02-17,Shipped,S700_2466,Planes,34,100.0,3400.0,3763.46,363.46,Italy,Medium,2
10120,2003-04-29,Shipped,S700_2466,Planes,24,100.0,2400.0,2584.8,184.8,Australia,Small,4
10131,2003-06-16,Shipped,S700_2466,Planes,40,100.0,4000.0,4427.6,427.6,USA,Medium,6
10143,2003-08-10,Shipped,S700_2466,Planes,26,82.77,2152.02,2152.02,0.0,USA,Small,8
10155,2003-10-06,Shipped,S700_2466,Planes,20,100.0,2000.0,2353.4,353.4,Finland,Small,10
10168,2003-10-28,Shipped,S700_2466,Planes,31,100.0,3100.0,3431.39,331.39,USA,Medium,10
10178,2003-11-08,Shipped,S700_2466,Planes,22,87.75,1930.5,1930.5,0.0,France,Small,11
10198,2003-11-27,Shipped,S700_2466,Planes,42,100.0,4200.0,4774.56,574.56,Philippines,Medium,11
10210,2004-01-12,Shipped,S700_2466,Planes,26,99.72,2592.72,2592.72,0.0,Japan,Small,1
10222,2004-02-19,Shipped,S700_2466,Planes,37,87.75,3246.75,3246.75,0.0,USA,Medium,2
10235,2004-04-02,Shipped,S700_2466,Planes,38,88.75,3372.5,3372.5,0.0,Canada,Medium,4
10250,2004-05-11,Shipped,S700_2466,Planes,35,100.0,3500.0,3909.15,409.15,USA,Medium,5
10262,2004-06-24,Cancelled,S700_2466,Planes,33,90.75,2994.75,2994.75,0.0,Spain,Small,6
10275,2004-07-23,Shipped,S700_2466,Planes,39,100.0,3900.0,4472.52,572.52,France,Medium,7
10284,2004-08-21,Shipped,S700_2466,Planes,45,100.0,4500.0,4576.95,76.95,Norway,Medium,8
10296,2004-09-15,Shipped,S700_2466,Planes,24,100.0,2400.0,2441.04,41.04,Germany,Small,9
10308,2004-10-15,Shipped,S700_2466,Planes,35,88.75,3106.25,3106.25,0.0,USA,Medium,10
10316,2004-11-01,Shipped,S700_2466,Planes,23,100.0,2300.0,2706.41,406.41,UK,Small,11
10328,2004-11-12,Shipped,S700_2466,Planes,37,100.0,3700.0,4021.53,321.53,Italy,Medium,11
10340,2004-11-24,Shipped,S700_2466,Planes,55,87.75,4826.25,4826.25,0.0,Spain,Medium,11
10352,2004-12-03,Shipped,S700_2466,Planes,49,100.0,4900.0,4935.28,35.28,USA,Medium,12
10361,2004-12-17,Shipped,S700_2466,Planes,26,100.0,2600.0,2754.7,154.7,Australia,Small,12
10375,2005-02-03,Shipped,S700_2466,Planes,33,100.0,3300.0,3856.71,556.71,France,Medium,2
10386,2005-03-01,Resolved,S700_2466,Planes,37,83.84,3102.08,3102.08,0.0,Spain,Medium,3
10398,2005-03-30,Shipped,S700_2466,Planes,22,86.76,1908.72,1908.72,0.0,France,Small,3
10401,2005-04-03,On Hold,S700_2466,Planes,85,88.75,7543.75,7543.75,0.0,USA,Large,4
10416,2005-05-10,Shipped,S700_2466,Planes,22,100.0,2200.0,2457.18,257.18,Italy,Small,5
10105,2003-02-11,Shipped,S700_2610,Ships,31,65.77,2038.87,2038.87,0.0,Denmark,Small,2
